customer_id,touchpoint_id,platform,touchpoint_type,timestamp,campaign_id,keyword_id,conversion_timestamp,conversion_value,attribution_weight
CUST-000477,TP-477-2,walmart,click,2025-07-27 13:02:27.967686,CAMP-000016,KW-CAMP-000016-4,,0.0,0.455
CUST-000477,TP-477-3,amazon,click,2025-08-03 13:02:27.967686,CAMP-000014,KW-CAMP-000014-3,,0.0,0.667
CUST-000477,TP-477-4,amazon,view,2025-08-02 13:02:27.967686,CAMP-000014,KW-CAMP-000014-1,2025-08-08 13:02:27.967686,93.6867334680093,0.625
CUST-000478,TP-478-1,walmart,view,2025-05-13 13:02:27.967686,CAMP-000025,KW-CAMP-000025-6,,0.0,0.455
CUST-000478,TP-478-2,walmart,click,2025-05-23 13:02:27.967686,CAMP-000002,KW-CAMP-000002-2,,0.0,0.833
CUST-000478,TP-478-3,amazon,click,2025-05-22 13:02:27.967686,CAMP-000025,KW-CAMP-000025-3,2025-05-25 13:02:27.967686,33.32556045720885,0.769
CUST-000479,TP-479-1,amazon,impression,2025-06-25 13:02:27.967686,CAMP-000003,KW-CAMP-000003-4,,0.0,0.417
CUST-000479,TP-479-2,amazon,view,2025-06-27 13:02:27.967686,CAMP-000008,KW-CAMP-000008-3,,0.0,0.455
CUST-000479,TP-479-3,walmart,click,2025-07-07 13:02:27.967686,CAMP-000012,KW-CAMP-000012-3,,0.0,0.833
CUST-000479,TP-479-4,walmart,view,2025-07-05 13:02:27.967686,CAMP-000004,KW-CAMP-000004-5,,0.0,0.714
CUST-000479,TP-479-5,walmart,view,2025-07-02 13:02:27.967686,CAMP-000024,KW-CAMP-000024-1,2025-07-09 13:02:27.967686,32.82825553147204,0.588
CUST-000480,TP-480-1,walmart,click,2025-07-16 13:02:27.967686,CAMP-000020,KW-CAMP-000020-1,2025-07-29 13:02:27.967686,38.42505876776278,0.435
CUST-000481,TP-481-1,walmart,impression,2025-07-12 13:02:27.967686,CAMP-000022,KW-CAMP-000022-2,,0.0,0.769
CUST-000481,TP-481-2,walmart,click,2025-07-12 13:02:27.967686,CAMP-000002,KW-CAMP-000002-4,,0.0,0.769
CUST-000481,TP-481-3,walmart,click,2025-07-10 13:02:27.967686,CAMP-000016,KW-CAMP-000016-7,,0.0,0.667
CUST-000481,TP-481-4,walmart,impression,2025-07-03 13:02:27.967686,CAMP-000017,KW-CAMP-000017-7,2025-07-15 13:02:27.967686,63.04933498317553,0.455
CUST-000482,TP-482-1,amazon,click,2025-08-09 13:02:27.967686,CAMP-000009,KW-CAMP-000009-3,,0.0,0.526
CUST-000482,TP-482-2,amazon,view,2025-08-11 13:02:27.967686,CAMP-000009,KW-CAMP-000009-1,2025-08-18 13:02:27.967686,68.93809785586731,0.588
CUST-000483,TP-483-1,walmart,impression,2025-05-23 13:02:27.967686,CAMP-000016,KW-CAMP-000016-2,,0.0,0.5
CUST-000483,TP-483-2,amazon,view,2025-05-31 13:02:27.967686,CAMP-000008,KW-CAMP-000008-7,,0.0,0.833
CUST-000483,TP-483-3,walmart,click,2025-05-30 13:02:27.967686,CAMP-000004,KW-CAMP-000004-2,,0.0,0.769
CUST-000483,TP-483-4,amazon,view,2025-05-19 13:02:27.967686,CAMP-000022,KW-CAMP-000022-7,,0.0,0.417
CUST-000483,TP-483-5,walmart,view,2025-05-21 13:02:27.967686,CAMP-000004,KW-CAMP-000004-2,2025-06-02 13:02:27.967686,163.61543230822707,0.455
CUST-000484,TP-484-1,amazon,click,2025-06-04 13:02:27.967686,CAMP-000024,KW-CAMP-000024-6,,0.0,0.667
CUST-000484,TP-484-2,amazon,click,2025-06-02 13:02:27.967686,CAMP-000011,KW-CAMP-000011-4,,0.0,0.588
CUST-000484,TP-484-3,amazon,click,2025-05-27 13:02:27.967686,CAMP-000005,KW-CAMP-000005-5,,0.0,0.435
CUST-000484,TP-484-4,amazon,impression,2025-06-03 13:02:27.967686,CAMP-000012,KW-CAMP-000012-7,2025-06-09 13:02:27.967686,57.135929565231876,0.625
CUST-000485,TP-485-1,amazon,click,2025-07-17 13:02:27.967686,CAMP-000012,KW-CAMP-000012-4,2025-07-26 13:02:27.967686,73.77120335957888,0.526
CUST-000486,TP-486-1,amazon,impression,2025-07-19 13:02:27.967686,CAMP-000024,KW-CAMP-000024-2,,0.0,0.435
CUST-000486,TP-486-2,amazon,impression,2025-08-01 13:02:27.967686,CAMP-000013,KW-CAMP-000013-4,2025-08-01 13:02:27.967686,125.51460165156143,1.0
CUST-000487,TP-487-1,walmart,click,2025-05-27 13:02:27.967686,CAMP-000007,KW-CAMP-000007-5,,0.0,0.714
CUST-000487,TP-487-2,walmart,impression,2025-05-30 13:02:27.967686,CAMP-000004,KW-CAMP-000004-2,,0.0,0.909
CUST-000487,TP-487-3,amazon,view,2025-05-21 13:02:27.967686,CAMP-000012,KW-CAMP-000012-4,,0.0,0.5
CUST-000487,TP-487-4,walmart,view,2025-05-21 13:02:27.967686,CAMP-000004,KW-CAMP-000004-3,,0.0,0.5
CUST-000487,TP-487-5,amazon,impression,2025-05-24 13:02:27.967686,CAMP-000006,KW-CAMP-000006-5,2025-05-31 13:02:27.967686,57.993768452767405,0.588
CUST-000488,TP-488-1,amazon,click,2025-07-21 13:02:27.967686,CAMP-000012,KW-CAMP-000012-8,,0.0,0.5
CUST-000488,TP-488-2,amazon,view,2025-07-30 13:02:27.967686,CAMP-000010,KW-CAMP-000010-8,,0.0,0.909
CUST-000488,TP-488-3,amazon,impression,2025-07-22 13:02:27.967686,CAMP-000019,KW-CAMP-000019-5,,0.0,0.526
CUST-000488,TP-488-4,walmart,impression,2025-07-25 13:02:27.967686,CAMP-000016,KW-CAMP-000016-5,,0.0,0.625
CUST-000488,TP-488-5,amazon,view,2025-07-31 13:02:27.967686,CAMP-000002,KW-CAMP-000002-4,2025-07-31 13:02:27.967686,70.42682156953632,1.0
CUST-000489,TP-489-1,walmart,click,2025-07-14 13:02:27.967686,CAMP-000006,KW-CAMP-000006-6,,0.0,0.5
CUST-000489,TP-489-2,amazon,impression,2025-07-16 13:02:27.967686,CAMP-000008,KW-CAMP-000008-3,,0.0,0.556
CUST-000489,TP-489-3,amazon,view,2025-07-20 13:02:27.967686,CAMP-000002,KW-CAMP-000002-4,,0.0,0.714
CUST-000489,TP-489-4,walmart,click,2025-07-18 13:02:27.967686,CAMP-000020,KW-CAMP-000020-1,,0.0,0.625
CUST-000489,TP-489-5,walmart,click,2025-07-11 13:02:27.967686,CAMP-000021,KW-CAMP-000021-3,2025-07-24 13:02:27.967686,71.11448415949346,0.435
CUST-000490,TP-490-1,amazon,click,2025-08-10 13:02:27.967686,CAMP-000003,KW-CAMP-000003-3,,0.0,0.769
CUST-000490,TP-490-2,amazon,view,2025-08-05 13:02:27.967686,CAMP-000017,KW-CAMP-000017-1,2025-08-13 13:02:27.967686,15.243196191572858,0.556
CUST-000491,TP-491-1,walmart,impression,2025-08-10 13:02:27.967686,CAMP-000014,KW-CAMP-000014-3,,0.0,0.556
CUST-000491,TP-491-2,amazon,impression,2025-08-07 13:02:27.967686,CAMP-000004,KW-CAMP-000004-6,,0.0,0.476
CUST-000491,TP-491-3,amazon,view,2025-08-11 13:02:27.967686,CAMP-000016,KW-CAMP-000016-3,,0.0,0.588
CUST-000491,TP-491-4,walmart,view,2025-08-10 13:02:27.967686,CAMP-000008,KW-CAMP-000008-1,2025-08-18 13:02:27.967686,84.54007889582783,0.556
CUST-000492,TP-492-1,walmart,click,2025-06-12 13:02:27.967686,CAMP-000010,KW-CAMP-000010-7,,0.0,0.714
CUST-000492,TP-492-2,amazon,impression,2025-06-09 13:02:27.967686,CAMP-000005,KW-CAMP-000005-1,,0.0,0.588
CUST-000492,TP-492-3,walmart,impression,2025-06-07 13:02:27.967686,CAMP-000001,KW-CAMP-000001-7,,0.0,0.526
CUST-000492,TP-492-4,amazon,view,2025-06-08 13:02:27.967686,CAMP-000006,KW-CAMP-000006-1,,0.0,0.556
CUST-000492,TP-492-5,amazon,view,2025-06-10 13:02:27.967686,CAMP-000006,KW-CAMP-000006-4,2025-06-16 13:02:27.967686,128.39145074050984,0.625
CUST-000493,TP-493-1,amazon,impression,2025-06-12 13:02:27.967686,CAMP-000006,KW-CAMP-000006-4,,0.0,0.588
CUST-000493,TP-493-2,walmart,view,2025-06-05 13:02:27.967686,CAMP-000016,KW-CAMP-000016-4,,0.0,0.417
CUST-000493,TP-493-3,walmart,view,2025-06-17 13:02:27.967686,CAMP-000014,KW-CAMP-000014-1,,0.0,0.833
CUST-000493,TP-493-4,amazon,click,2025-06-16 13:02:27.967686,CAMP-000013,KW-CAMP-000013-3,2025-06-19 13:02:27.967686,67.3741709392213,0.769
CUST-000494,TP-494-1,amazon,impression,2025-08-01 13:02:27.967686,CAMP-000006,KW-CAMP-000006-1,2025-08-02 13:02:27.967686,86.29497227649247,0.909
CUST-000495,TP-495-1,amazon,impression,2025-07-27 13:02:27.967686,CAMP-000018,KW-CAMP-000018-3,,0.0,0.435
CUST-000495,TP-495-2,amazon,impression,2025-07-31 13:02:27.967686,CAMP-000016,KW-CAMP-000016-2,,0.0,0.526
CUST-000495,TP-495-3,amazon,click,2025-08-09 13:02:27.967686,CAMP-000002,KW-CAMP-000002-1,2025-08-09 13:02:27.967686,29.417104565565666,1.0
CUST-000496,TP-496-1,amazon,impression,2025-06-20 13:02:27.967686,CAMP-000002,KW-CAMP-000002-4,,0.0,0.625
CUST-000496,TP-496-2,amazon,click,2025-06-13 13:02:27.967686,CAMP-000022,KW-CAMP-000022-7,2025-06-26 13:02:27.967686,74.50468069658945,0.435
CUST-000497,TP-497-1,walmart,impression,2025-05-19 13:02:27.967686,CAMP-000013,KW-CAMP-000013-5,2025-06-01 13:02:27.967686,43.47222763465631,0.435
CUST-000498,TP-498-1,amazon,view,2025-07-22 13:02:27.967686,CAMP-000001,KW-CAMP-000001-1,,0.0,0.455
CUST-000498,TP-498-2,walmart,click,2025-07-26 13:02:27.967686,CAMP-000007,KW-CAMP-000007-4,,0.0,0.556
CUST-000498,TP-498-3,amazon,click,2025-07-30 13:02:27.967686,CAMP-000007,KW-CAMP-000007-6,,0.0,0.714
CUST-000498,TP-498-4,amazon,click,2025-07-26 13:02:27.967686,CAMP-000006,KW-CAMP-000006-2,2025-08-03 13:02:27.967686,52.94674007266871,0.556
CUST-000499,TP-499-1,walmart,impression,2025-06-16 13:02:27.967686,CAMP-000001,KW-CAMP-000001-4,,0.0,0.714
CUST-000499,TP-499-2,walmart,view,2025-06-16 13:02:27.967686,CAMP-000024,KW-CAMP-000024-1,,0.0,0.714
CUST-000499,TP-499-3,walmart,click,2025-06-10 13:02:27.967686,CAMP-000001,KW-CAMP-000001-6,,0.0,0.5
CUST-000499,TP-499-4,amazon,click,2025-06-10 13:02:27.967686,CAMP-000020,KW-CAMP-000020-4,,0.0,0.5
CUST-000499,TP-499-5,walmart,click,2025-06-13 13:02:27.967686,CAMP-000023,KW-CAMP-000023-1,2025-06-20 13:02:27.967686,86.69764135434843,0.588
CUST-000500,TP-500-1,amazon,view,2025-07-14 13:02:27.967686,CAMP-000020,KW-CAMP-000020-1,,0.0,1.0
CUST-000500,TP-500-2,walmart,view,2025-07-10 13:02:27.967686,CAMP-000004,KW-CAMP-000004-3,,0.0,0.714
CUST-000500,TP-500-3,amazon,click,2025-07-04 13:02:27.967686,CAMP-000025,KW-CAMP-000025-2,,0.0,0.5
CUST-000500,TP-500-4,walmart,click,2025-07-04 13:02:27.967686,CAMP-000024,KW-CAMP-000024-3,2025-07-14 13:02:27.967686,33.85335341430003,0.5
CUST-000501,TP-501-1,walmart,view,2025-07-08 13:02:27.967686,CAMP-000004,KW-CAMP-000004-3,2025-07-22 13:02:27.967686,139.33622799545685,0.417
CUST-000502,TP-502-1,walmart,view,2025-06-22 13:02:27.967686,CAMP-000011,KW-CAMP-000011-1,,0.0,0.588
CUST-000502,TP-502-2,amazon,click,2025-06-28 13:02:27.967686,CAMP-000002,KW-CAMP-000002-1,,0.0,0.909
CUST-000502,TP-502-3,walmart,view,2025-06-28 13:02:27.967686,CAMP-000012,KW-CAMP-000012-2,,0.0,0.909
CUST-000502,TP-502-4,walmart,view,2025-06-16 13:02:27.967686,CAMP-000002,KW-CAMP-000002-1,2025-06-29 13:02:27.967686,82.56069201827665,0.435
CUST-000503,TP-503-1,walmart,view,2025-07-19 13:02:27.967686,CAMP-000024,KW-CAMP-000024-1,2025-07-20 13:02:27.967686,110.8931818624621,0.909
CUST-000504,TP-504-1,amazon,view,2025-06-24 13:02:27.967686,CAMP-000002,KW-CAMP-000002-6,2025-06-30 13:02:27.967686,29.01883913904567,0.625
CUST-000505,TP-505-1,amazon,impression,2025-05-22 13:02:27.967686,CAMP-000011,KW-CAMP-000011-4,2025-05-26 13:02:27.967686,109.19859600429481,0.714
CUST-000506,TP-506-1,amazon,impression,2025-05-25 13:02:27.967686,CAMP-000014,KW-CAMP-000014-1,,0.0,0.714
CUST-000506,TP-506-2,amazon,impression,2025-05-18 13:02:27.967686,CAMP-000024,KW-CAMP-000024-4,,0.0,0.476
CUST-000506,TP-506-3,amazon,view,2025-05-25 13:02:27.967686,CAMP-000003,KW-CAMP-000003-2,,0.0,0.714
CUST-000506,TP-506-4,amazon,click,2025-05-25 13:02:27.967686,CAMP-000022,KW-CAMP-000022-6,,0.0,0.714
CUST-000506,TP-506-5,amazon,impression,2025-05-17 13:02:27.967686,CAMP-000010,KW-CAMP-000010-5,2025-05-29 13:02:27.967686,91.95124779809048,0.455
CUST-000507,TP-507-1,walmart,click,2025-05-27 13:02:27.967686,CAMP-000006,KW-CAMP-000006-2,,0.0,0.667
CUST-000507,TP-507-2,amazon,click,2025-05-23 13:02:27.967686,CAMP-000011,KW-CAMP-000011-4,,0.0,0.526
CUST-000507,TP-507-3,walmart,impression,2025-05-23 13:02:27.967686,CAMP-000007,KW-CAMP-000007-1,,0.0,0.526
CUST-000507,TP-507-4,amazon,click,2025-05-18 13:02:27.967686,CAMP-000022,KW-CAMP-000022-3,,0.0,0.417
CUST-000507,TP-507-5,amazon,view,2025-05-25 13:02:27.967686,CAMP-000014,KW-CAMP-000014-2,2025-06-01 13:02:27.967686,86.3569930683133,0.588
CUST-000508,TP-508-1,amazon,view,2025-05-24 13:02:27.967686,CAMP-000022,KW-CAMP-000022-5,,0.0,0.435
CUST-000508,TP-508-2,amazon,click,2025-05-27 13:02:27.967686,CAMP-000013,KW-CAMP-000013-8,,0.0,0.5
CUST-000508,TP-508-3,walmart,view,2025-05-28 13:02:27.967686,CAMP-000009,KW-CAMP-000009-4,,0.0,0.526
CUST-000508,TP-508-4,walmart,impression,2025-06-04 13:02:27.967686,CAMP-000014,KW-CAMP-000014-1,,0.0,0.833
CUST-000508,TP-508-5,amazon,view,2025-05-25 13:02:27.967686,CAMP-000019,KW-CAMP-000019-1,2025-06-06 13:02:27.967686,29.934515766656386,0.455
CUST-000509,TP-509-1,amazon,view,2025-05-30 13:02:27.967686,CAMP-000023,KW-CAMP-000023-5,,0.0,1.0
CUST-000509,TP-509-2,walmart,impression,2025-05-22 13:02:27.967686,CAMP-000005,KW-CAMP-000005-5,,0.0,0.556
CUST-000509,TP-509-3,walmart,click,2025-05-20 13:02:27.967686,CAMP-000002,KW-CAMP-000002-1,,0.0,0.5
CUST-000509,TP-509-4,amazon,impression,2025-05-20 13:02:27.967686,CAMP-000015,KW-CAMP-000015-4,,0.0,0.5
CUST-000509,TP-509-5,amazon,view,2025-05-17 13:02:27.967686,CAMP-000024,KW-CAMP-000024-1,2025-05-30 13:02:27.967686,91.59793985669577,0.435
CUST-000510,TP-510-1,walmart,click,2025-07-04 13:02:27.967686,CAMP-000021,KW-CAMP-000021-4,2025-07-08 13:02:27.967686,59.95518630391871,0.714
CUST-000511,TP-511-1,walmart,view,2025-07-17 13:02:27.967686,CAMP-000021,KW-CAMP-000021-4,,0.0,0.435
CUST-000511,TP-511-2,walmart,click,2025-07-24 13:02:27.967686,CAMP-000016,KW-CAMP-000016-8,,0.0,0.625
CUST-000511,TP-511-3,walmart,impression,2025-07-29 13:02:27.967686,CAMP-000003,KW-CAMP-000003-4,,0.0,0.909
CUST-000511,TP-511-4,amazon,impression,2025-07-18 13:02:27.967686,CAMP-000015,KW-CAMP-000015-4,2025-07-30 13:02:27.967686,34.816996758701784,0.455
CUST-000512,TP-512-1,amazon,click,2025-07-04 13:02:27.967686,CAMP-000023,KW-CAMP-000023-7,,0.0,0.833
CUST-000512,TP-512-2,walmart,impression,2025-06-30 13:02:27.967686,CAMP-000009,KW-CAMP-000009-7,2025-07-06 13:02:27.967686,166.537287435483,0.625
CUST-000513,TP-513-1,amazon,view,2025-05-21 13:02:27.967686,CAMP-000021,KW-CAMP-000021-4,2025-05-26 13:02:27.967686,83.35901911082404,0.667
CUST-000514,TP-514-1,walmart,click,2025-07-09 13:02:27.967686,CAMP-000019,KW-CAMP-000019-2,,0.0,0.556
CUST-000514,TP-514-2,amazon,view,2025-07-13 13:02:27.967686,CAMP-000018,KW-CAMP-000018-1,,0.0,0.714
CUST-000514,TP-514-3,amazon,impression,2025-07-17 13:02:27.967686,CAMP-000023,KW-CAMP-000023-2,,0.0,1.0
CUST-000514,TP-514-4,amazon,view,2025-07-08 13:02:27.967686,CAMP-000010,KW-CAMP-000010-2,,0.0,0.526
CUST-000514,TP-514-5,amazon,impression,2025-07-10 13:02:27.967686,CAMP-000017,KW-CAMP-000017-6,2025-07-17 13:02:27.967686,30.978217845548354,0.588
CUST-000515,TP-515-1,walmart,impression,2025-07-02 13:02:27.967686,CAMP-000004,KW-CAMP-000004-4,,0.0,0.476
CUST-000515,TP-515-2,walmart,impression,2025-07-11 13:02:27.967686,CAMP-000003,KW-CAMP-000003-1,,0.0,0.833
CUST-000515,TP-515-3,amazon,click,2025-07-13 13:02:27.967686,CAMP-000022,KW-CAMP-000022-4,,0.0,1.0
CUST-000515,TP-515-4,amazon,click,2025-07-10 13:02:27.967686,CAMP-000005,KW-CAMP-000005-3,,0.0,0.769
CUST-000515,TP-515-5,amazon,click,2025-07-10 13:02:27.967686,CAMP-000004,KW-CAMP-000004-5,2025-07-13 13:02:27.967686,44.5179999880926,0.769
CUST-000516,TP-516-1,amazon,view,2025-05-21 13:02:27.967686,CAMP-000021,KW-CAMP-000021-1,,0.0,0.476
CUST-000516,TP-516-2,walmart,impression,2025-05-19 13:02:27.967686,CAMP-000001,KW-CAMP-000001-3,,0.0,0.435
CUST-000516,TP-516-3,walmart,impression,2025-05-31 13:02:27.967686,CAMP-000006,KW-CAMP-000006-7,2025-06-01 13:02:27.967686,37.05978850446414,0.909
CUST-000517,TP-517-1,walmart,click,2025-07-30 13:02:27.967686,CAMP-000023,KW-CAMP-000023-6,,0.0,0.833
CUST-000517,TP-517-2,walmart,impression,2025-07-22 13:02:27.967686,CAMP-000025,KW-CAMP-000025-1,,0.0,0.5
CUST-000517,TP-517-3,walmart,impression,2025-07-23 13:02:27.967686,CAMP-000015,KW-CAMP-000015-2,2025-08-01 13:02:27.967686,30.40160142407618,0.526
CUST-000518,TP-518-1,amazon,view,2025-07-25 13:02:27.967686,CAMP-000014,KW-CAMP-000014-6,,0.0,0.714
CUST-000518,TP-518-2,walmart,view,2025-07-28 13:02:27.967686,CAMP-000002,KW-CAMP-000002-2,,0.0,0.909
CUST-000518,TP-518-3,walmart,view,2025-07-25 13:02:27.967686,CAMP-000018,KW-CAMP-000018-2,,0.0,0.714
CUST-000518,TP-518-4,walmart,impression,2025-07-16 13:02:27.967686,CAMP-000010,KW-CAMP-000010-1,2025-07-29 13:02:27.967686,21.639262891750647,0.435
CUST-000519,TP-519-1,walmart,impression,2025-06-23 13:02:27.967686,CAMP-000023,KW-CAMP-000023-4,,0.0,0.833
CUST-000519,TP-519-2,amazon,view,2025-06-24 13:02:27.967686,CAMP-000017,KW-CAMP-000017-1,,0.0,0.909
CUST-000519,TP-519-3,amazon,click,2025-06-16 13:02:27.967686,CAMP-000022,KW-CAMP-000022-5,,0.0,0.526
CUST-000519,TP-519-4,walmart,click,2025-06-24 13:02:27.967686,CAMP-000020,KW-CAMP-000020-4,,0.0,0.909
CUST-000519,TP-519-5,amazon,impression,2025-06-23 13:02:27.967686,CAMP-000025,KW-CAMP-000025-4,2025-06-25 13:02:27.967686,130.1519254984601,0.833
CUST-000520,TP-520-1,walmart,view,2025-06-21 13:02:27.967686,CAMP-000010,KW-CAMP-000010-5,,0.0,0.714
CUST-000520,TP-520-2,walmart,click,2025-06-12 13:02:27.967686,CAMP-000018,KW-CAMP-000018-6,2025-06-25 13:02:27.967686,43.66413232770028,0.435
CUST-000521,TP-521-1,amazon,impression,2025-07-19 13:02:27.967686,CAMP-000005,KW-CAMP-000005-3,,0.0,0.417
CUST-000521,TP-521-2,amazon,impression,2025-07-22 13:02:27.967686,CAMP-000012,KW-CAMP-000012-7,2025-08-02 13:02:27.967686,85.76161649939763,0.476
CUST-000522,TP-522-1,walmart,view,2025-08-12 13:02:27.967686,CAMP-000005,KW-CAMP-000005-5,2025-08-17 13:02:27.967686,61.82199748021176,0.667
CUST-000523,TP-523-1,walmart,view,2025-06-12 13:02:27.967686,CAMP-000019,KW-CAMP-000019-6,,0.0,0.625
CUST-000523,TP-523-2,amazon,click,2025-06-16 13:02:27.967686,CAMP-000016,KW-CAMP-000016-6,,0.0,0.833
CUST-000523,TP-523-3,amazon,view,2025-06-09 13:02:27.967686,CAMP-000013,KW-CAMP-000013-2,2025-06-18 13:02:27.967686,29.634810081105492,0.526
CUST-000524,TP-524-1,walmart,click,2025-07-17 13:02:27.967686,CAMP-000025,KW-CAMP-000025-2,,0.0,0.714
CUST-000524,TP-524-2,amazon,impression,2025-07-10 13:02:27.967686,CAMP-000013,KW-CAMP-000013-3,,0.0,0.476
CUST-000524,TP-524-3,walmart,view,2025-07-17 13:02:27.967686,CAMP-000021,KW-CAMP-000021-1,2025-07-21 13:02:27.967686,210.00482951381377,0.714
CUST-000525,TP-525-1,amazon,view,2025-06-02 13:02:27.967686,CAMP-000025,KW-CAMP-000025-1,,0.0,0.769
CUST-000525,TP-525-2,walmart,click,2025-05-26 13:02:27.967686,CAMP-000021,KW-CAMP-000021-2,2025-06-05 13:02:27.967686,236.6853037348199,0.5
CUST-000526,TP-526-1,walmart,view,2025-06-05 13:02:27.967686,CAMP-000005,KW-CAMP-000005-5,2025-06-10 13:02:27.967686,45.38723033102891,0.667
CUST-000527,TP-527-1,walmart,view,2025-08-02 13:02:27.967686,CAMP-000024,KW-CAMP-000024-7,,0.0,0.625
CUST-000527,TP-527-2,amazon,click,2025-08-04 13:02:27.967686,CAMP-000016,KW-CAMP-000016-1,,0.0,0.714
CUST-000527,TP-527-3,amazon,impression,2025-07-29 13:02:27.967686,CAMP-000008,KW-CAMP-000008-4,2025-08-08 13:02:27.967686,88.30047976537075,0.5
CUST-000528,TP-528-1,amazon,view,2025-06-16 13:02:27.967686,CAMP-000006,KW-CAMP-000006-2,2025-06-25 13:02:27.967686,77.71059375783453,0.526
CUST-000529,TP-529-1,amazon,click,2025-07-09 13:02:27.967686,CAMP-000011,KW-CAMP-000011-8,,0.0,0.455
CUST-000529,TP-529-2,walmart,click,2025-07-19 13:02:27.967686,CAMP-000001,KW-CAMP-000001-6,,0.0,0.833
CUST-000529,TP-529-3,walmart,impression,2025-07-14 13:02:27.967686,CAMP-000013,KW-CAMP-000013-2,2025-07-21 13:02:27.967686,57.28448453859612,0.588
CUST-000530,TP-530-1,walmart,click,2025-07-31 13:02:27.967686,CAMP-000003,KW-CAMP-000003-2,2025-08-12 13:02:27.967686,73.20212489378162,0.455
CUST-000531,TP-531-1,walmart,click,2025-08-08 13:02:27.967686,CAMP-000010,KW-CAMP-000010-1,,0.0,0.769
CUST-000531,TP-531-2,walmart,impression,2025-08-04 13:02:27.967686,CAMP-000011,KW-CAMP-000011-3,,0.0,0.588
CUST-000531,TP-531-3,walmart,click,2025-07-28 13:02:27.967686,CAMP-000024,KW-CAMP-000024-1,,0.0,0.417
CUST-000531,TP-531-4,amazon,impression,2025-07-29 13:02:27.967686,CAMP-000025,KW-CAMP-000025-2,,0.0,0.435
CUST-000531,TP-531-5,amazon,view,2025-08-09 13:02:27.967686,CAMP-000013,KW-CAMP-000013-5,2025-08-11 13:02:27.967686,90.66113754802338,0.833
CUST-000532,TP-532-1,walmart,click,2025-06-11 13:02:27.967686,CAMP-000012,KW-CAMP-000012-6,,0.0,0.714
CUST-000532,TP-532-2,walmart,view,2025-06-11 13:02:27.967686,CAMP-000009,KW-CAMP-000009-7,2025-06-15 13:02:27.967686,86.19530903332745,0.714
CUST-000533,TP-533-1,walmart,click,2025-05-26 13:02:27.967686,CAMP-000002,KW-CAMP-000002-4,,0.0,0.476
CUST-000533,TP-533-2,amazon,impression,2025-05-28 13:02:27.967686,CAMP-000006,KW-CAMP-000006-2,2025-06-06 13:02:27.967686,37.81315431323183,0.526
CUST-000534,TP-534-1,walmart,impression,2025-07-26 13:02:27.967686,CAMP-000021,KW-CAMP-000021-7,,0.0,0.667
CUST-000534,TP-534-2,walmart,view,2025-07-29 13:02:27.967686,CAMP-000005,KW-CAMP-000005-2,,0.0,0.833
CUST-000534,TP-534-3,amazon,impression,2025-07-31 13:02:27.967686,CAMP-000012,KW-CAMP-000012-3,,0.0,1.0
CUST-000534,TP-534-4,amazon,click,2025-07-28 13:02:27.967686,CAMP-000007,KW-CAMP-000007-3,2025-07-31 13:02:27.967686,50.092570410266084,0.769
CUST-000535,TP-535-1,amazon,impression,2025-05-25 13:02:27.967686,CAMP-000011,KW-CAMP-000011-2,,0.0,1.0
CUST-000535,TP-535-2,walmart,impression,2025-05-14 13:02:27.967686,CAMP-000023,KW-CAMP-000023-3,,0.0,0.476
CUST-000535,TP-535-3,walmart,view,2025-05-12 13:02:27.967686,CAMP-000006,KW-CAMP-000006-2,2025-05-25 13:02:27.967686,33.654815843630736,0.435
CUST-000536,TP-536-1,walmart,view,2025-07-03 13:02:27.967686,CAMP-000008,KW-CAMP-000008-1,,0.0,0.476
CUST-000536,TP-536-2,walmart,impression,2025-07-14 13:02:27.967686,CAMP-000013,KW-CAMP-000013-5,,0.0,1.0
CUST-000536,TP-536-3,walmart,view,2025-07-02 13:02:27.967686,CAMP-000004,KW-CAMP-000004-3,2025-07-14 13:02:27.967686,86.58479046562407,0.455
CUST-000537,TP-537-1,walmart,impression,2025-07-08 13:02:27.967686,CAMP-000012,KW-CAMP-000012-5,,0.0,1.0
CUST-000537,TP-537-2,amazon,view,2025-06-25 13:02:27.967686,CAMP-000013,KW-CAMP-000013-4,2025-07-08 13:02:27.967686,87.49371608431747,0.435
CUST-000538,TP-538-1,amazon,impression,2025-06-09 13:02:27.967686,CAMP-000022,KW-CAMP-000022-1,,0.0,0.556
CUST-000538,TP-538-2,walmart,impression,2025-06-15 13:02:27.967686,CAMP-000011,KW-CAMP-000011-2,,0.0,0.833
CUST-000538,TP-538-3,amazon,impression,2025-06-06 13:02:27.967686,CAMP-000022,KW-CAMP-000022-1,,0.0,0.476
CUST-000538,TP-538-4,amazon,impression,2025-06-09 13:02:27.967686,CAMP-000020,KW-CAMP-000020-2,,0.0,0.556
CUST-000538,TP-538-5,amazon,click,2025-06-06 13:02:27.967686,CAMP-000018,KW-CAMP-000018-3,2025-06-17 13:02:27.967686,216.31156195417543,0.476
CUST-000539,TP-539-1,walmart,view,2025-06-09 13:02:27.967686,CAMP-000021,KW-CAMP-000021-1,,0.0,0.435
CUST-000539,TP-539-2,amazon,impression,2025-06-11 13:02:27.967686,CAMP-000005,KW-CAMP-000005-1,,0.0,0.476
CUST-000539,TP-539-3,amazon,impression,2025-06-22 13:02:27.967686,CAMP-000024,KW-CAMP-000024-1,,0.0,1.0
